360003,2017-07-25,0.9828,3.6300%,开放申购
360003,2017-07-24,0.9820,3.7220%,开放申购
360003,2017-07-23,1.9275 *,3.7150%,开放申购
360003,2017-07-21,0.9662,3.7220%,开放申购
360003,2017-07-20,0.9858,3.7240%,开放申购
360003,2017-08-28,0.9998,3.6950%,开放申购
360003,2017-08-27,1.9897 *,3.6950%,开放申购
360003,2017-08-25,0.9944,3.6800%,开放申购
360003,2017-08-24,0.9968,3.6750%,开放申购
360003,2017-08-23,0.9867,3.7740%,开放申购
360003,2017-08-22,0.9918,3.7670%,开放申购
360003,2017-08-21,1.0002,3.7550%,开放申购
360003,2017-08-20,1.9608 *,3.8180%,开放申购
360003,2017-08-18,0.9849,3.7920%,开放申购
360003,2017-08-17,1.1802,3.7770%,开放申购
360003,2017-08-16,0.9740,3.6630%,开放申购
360003,2017-08-15,0.9707,3.6700%,开放申购
360003,2017-08-14,1.1151,3.6800%,开放申购
360003,2017-08-13,1.9136 *,3.6120%,开放申购
360003,2017-08-11,0.9566,3.6710%,开放申购
360003,2017-08-10,0.9703,3.6930%,开放申购
360003,2017-08-09,0.9866,3.7230%,开放申购
360003,2017-09-17,2.1186 *,3.9240%,开放申购
360003,2017-09-15,1.0590,3.8830%,开放申购
360003,2017-09-14,1.0610,3.8640%,开放申购
360003,2017-09-13,1.0604,3.8440%,开放申购
360003,2017-09-12,1.0537,3.8210%,开放申购
360003,2017-09-11,1.0291,3.8030%,开放申购
360003,2017-09-10,2.0429 *,3.7950%,开放申购
360003,2017-09-08,1.0246,3.7930%,开放申购
360003,2017-09-07,1.0232,3.7900%,开放申购
360003,2017-09-06,1.0189,3.7820%,开放申购
360003,2017-09-05,1.0190,3.7850%,开放申购
360003,2017-09-04,1.0144,3.7790%,开放申购
360003,2017-09-03,2.0392 *,3.7710%,开放申购
360003,2017-09-01,1.0193,3.7450%,开放申购
360003,2017-08-31,1.0098,3.7310%,开放申购
360003,2017-08-30,1.0228,3.7240%,开放申购
360003,2017-08-29,1.0093,3.7050%,开放申购
360003,2017-09-29,1.0697,3.6370%,暂停申购
360003,2017-09-28,0.9874,3.6020%,暂停申购
360003,2017-09-27,1.0319,3.6180%,开放申购
360003,2017-09-26,0.9710,3.6140%,开放申购
360003,2017-09-25,1.0060,3.6380%,开放申购
360003,2017-09-24,1.7857 *,3.6560%,开放申购
360003,2017-09-22,1.0044,3.8360%,开放申购
360003,2017-09-21,1.0175,3.8650%,开放申购
360003,2017-09-20,1.0243,3.8890%,开放申购
360003,2017-09-19,1.0162,3.9080%,开放申购
360003,2017-09-18,1.0378,3.9290%,开放申购
360003,2017-10-27,1.0436,3.6930%,开放申购
360003,2017-10-26,1.0209,3.6550%,开放申购
360003,2017-10-25,1.0152,3.6380%,开放申购
360003,2017-10-24,0.9985,3.6840%,开放申购
360003,2017-10-23,0.9928,3.7030%,开放申购
360003,2017-10-22,1.8837 *,3.8310%,开放申购
360003,2017-10-20,0.9739,3.9050%,开放申购
360003,2017-10-19,0.9901,3.9250%,开放申购
360003,2017-10-18,1.0992,3.9330%,开放申购
360003,2017-10-17,1.0336,3.8570%,开放申购
360003,2017-10-16,1.2303,3.8620%,开放申购
360003,2017-10-15,2.0204 *,4.1680%,开放申购
360003,2017-10-13,1.0097,4.2290%,开放申购
360003,2017-10-12,1.0058,4.2640%,开放申购
360003,2017-10-11,0.9587,4.3020%,开放申购
360003,2017-10-10,1.0429,4.3650%,开放申购
360003,2017-10-09,1.7938,4.3820%,开放申购
360003,2017-10-08,9.6568 *,3.9910%,开放申购
360003,2017-11-16,0.9630,3.6520%,开放申购
360003,2017-11-15,0.9705,3.6480%,开放申购
360003,2017-11-14,0.9661,3.6380%,开放申购
360003,2017-11-13,0.9983,3.6380%,开放申购
360003,2017-11-12,1.9863 *,3.6350%,开放申购
360003,2017-11-10,0.9960,3.6240%,开放申购
360003,2017-11-09,0.9553,3.6260%,开放申购
360003,2017-11-08,0.9506,3.6600%,开放申购
360003,2017-11-07,0.9669,3.6860%,开放申购
360003,2017-11-06,0.9927,3.6940%,开放申购
360003,2017-11-05,1.9664 *,3.7140%,开放申购
360003,2017-11-03,0.9990,3.7590%,开放申购
360003,2017-11-02,1.0194,3.7840%,开放申购
360003,2017-11-01,0.9979,3.7840%,开放申购
360003,2017-10-31,0.9814,3.7940%,开放申购
360003,2017-10-30,1.0296,3.8030%,开放申购
360003,2017-10-29,2.0507 *,3.7830%,开放申购
360003,2017-12-06,0.8246,3.7460%,开放申购
360003,2017-12-05,1.1258,3.7790%,开放申购
360003,2017-12-04,1.0512,3.6970%,开放申购
360003,2017-12-03,2.0998 *,3.5770%,开放申购
360003,2017-12-01,0.9558,3.5530%,开放申购
360003,2017-11-30,0.9958,3.4600%,开放申购
360003,2017-11-29,0.8857,3.4880%,开放申购
360003,2017-11-28,0.9749,3.5440%,开放申购
360003,2017-11-27,0.8287,3.5780%,开放申购
360003,2017-11-26,2.0559 *,3.6190%,开放申购
360003,2017-11-24,0.7825,3.5880%,开放申购
360003,2017-11-23,1.0480,3.6700%,开放申购
360003,2017-11-22,0.9893,3.6240%,开放申购
360003,2017-11-21,1.0382,3.6140%,开放申购
360003,2017-11-20,0.9045,3.5750%,开放申购
360003,2017-11-19,1.9981 *,3.6260%,开放申购
360003,2017-11-17,0.9347,3.6190%,开放申购
360003,2017-12-26,0.9859,3.7660%,开放申购
360003,2017-12-25,1.0043,3.7370%,开放申购
360003,2017-12-24,2.0221 *,3.6910%,开放申购
360003,2017-12-22,1.0375,3.6990%,开放申购
360003,2017-12-21,1.0287,3.6340%,开放申购
360003,2017-12-20,1.0113,3.6320%,开放申购
360003,2017-12-19,0.9329,3.6480%,开放申购
360003,2017-12-18,0.9182,3.7050%,开放申购
360003,2017-12-17,2.0381 *,3.7560%,开放申购
360003,2017-12-15,0.9176,3.7290%,开放申购
360003,2017-12-14,1.0246,3.7530%,开放申购
360003,2017-12-13,1.0405,3.7350%,开放申购
360003,2017-12-12,1.0391,3.6180%,开放申购
360003,2017-12-11,1.0122,3.6650%,开放申购
360003,2017-12-10,1.9886 *,3.6860%,开放申购
360003,2017-12-08,0.9611,3.7460%,开放申购
360003,2017-12-07,0.9915,3.7440%,开放申购
360003,2018-01-15,1.3753,4.1360%,开放申购
360003,2018-01-14,2.1483 *,3.9660%,开放申购
360003,2018-01-12,1.0738,3.9530%,开放申购
360003,2018-01-11,1.0670,3.9440%,开放申购
360003,2018-01-10,1.0527,3.9560%,开放申购
360003,2018-01-09,1.0555,3.9740%,开放申购
360003,2018-01-08,1.0616,4.0070%,开放申购
360003,2018-01-07,2.1241 *,4.0350%,开放申购
360003,2018-01-05,1.0575,4.0950%,开放申购
360003,2018-01-04,1.0900,4.1270%,开放申购
360003,2018-01-03,1.0857,4.2290%,开放申购
360003,2018-01-02,1.1157,4.2130%,开放申购
360003,2018-01-01,1.1146,4.1420%,开放申购
360003,2017-12-31,2.2335 *,4.0820%,开放申购
360003,2017-12-29,1.1167,3.9670%,暂停申购
360003,2017-12-28,1.2777,3.9250%,暂停申购
360003,2017-12-27,1.0555,3.7900%,开放申购
360003,2018-02-04,2.1678 *,4.0550%,开放申购
360003,2018-02-02,1.0837,4.0500%,开放申购
360003,2018-02-01,1.0787,4.0540%,开放申购
360003,2018-01-31,1.0825,4.0430%,开放申购
360003,2018-01-30,1.1240,4.1370%,开放申购
360003,2018-01-29,1.0876,4.0660%,开放申购
360003,2018-01-28,2.1577 *,4.0610%,开放申购
360003,2018-01-26,1.0921,4.0660%,开放申购
360003,2018-01-25,1.0572,4.1650%,开放申购
360003,2018-01-24,1.2561,4.1870%,开放申购
360003,2018-01-23,0.9933,4.0930%,开放申购
360003,2018-01-22,1.0784,4.2630%,开放申购
360003,2018-01-21,2.1676 *,4.4240%,开放申购
360003,2018-01-19,1.2734,4.4140%,开放申购
360003,2018-01-18,1.0981,4.3050%,开放申购
360003,2018-01-17,1.0833,4.2880%,开放申购
360003,2018-01-16,1.3054,4.2720%,开放申购
360003,2018-02-23,1.0265,3.8300%,开放申购
360003,2018-02-22,1.0267,3.8320%,开放申购
360003,2018-02-21,7.2176 *,3.8350%,开放申购
360003,2018-02-14,1.0311,3.8560%,暂停申购
360003,2018-02-13,1.0282,3.8640%,暂停申购
360003,2018-02-12,1.0137,3.8810%,开放申购
360003,2018-02-11,2.0901 *,3.9110%,开放申购
360003,2018-02-09,1.0448,3.9530%,开放申购
360003,2018-02-08,1.0482,3.9740%,开放申购
360003,2018-02-07,1.0468,3.9910%,开放申购
360003,2018-02-06,1.0592,4.0100%,开放申购
360003,2018-02-05,1.0695,4.0460%,开放申购
360003,2018-03-16,0.9622,4.2160%,开放申购
360003,2018-03-15,0.9825,4.2380%,开放申购
360003,2018-03-14,1.4413,4.2480%,开放申购
360003,2018-03-13,1.5047,4.0100%,开放申购
360003,2018-03-12,1.0247,3.7330%,开放申购
360003,2018-03-11,2.0048 *,3.7180%,开放申购
360003,2018-03-09,1.0023,3.7120%,开放申购
360003,2018-03-08,1.0012,3.7080%,开放申购
360003,2018-03-07,1.0032,3.7160%,开放申购
360003,2018-03-06,0.9932,3.7290%,开放申购
360003,2018-03-05,0.9972,3.7440%,开放申购
360003,2018-03-04,1.9926 *,3.7550%,开放申购
360003,2018-03-02,0.9961,3.7900%,开放申购
360003,2018-03-01,1.0160,3.8070%,开放申购
360003,2018-02-28,1.0260,3.8120%,开放申购
360003,2018-02-27,1.0211,3.8150%,开放申购
360003,2018-02-26,1.0180,3.8200%,开放申购
360003,2018-02-25,2.0578 *,3.8270%,开放申购
360003,2018-04-04,1.0336,4.2810%,暂停申购
360003,2018-04-03,1.1245,4.2830%,暂停申购
360003,2018-04-02,1.1428,4.2440%,开放申购
360003,2018-04-01,2.3994 *,4.1890%,开放申购
360003,2018-03-30,1.2107,3.9760%,开放申购
360003,2018-03-29,1.1289,3.8680%,开放申购
360003,2018-03-28,1.0376,3.7930%,开放申购
360003,2018-03-27,1.0525,3.7560%,开放申购
360003,2018-03-26,1.0411,3.7260%,开放申购
360003,2018-03-25,2.0078 *,3.7060%,开放申购
360003,2018-03-23,1.0111,3.7060%,开放申购
360003,2018-03-22,0.9902,3.6790%,开放申购
360003,2018-03-21,0.9698,3.6750%,开放申购
360003,2018-03-20,0.9966,3.9300%,开放申购
360003,2018-03-19,1.0039,4.2060%,开放申购
360003,2018-03-18,2.0069 *,4.2170%,开放申购
360003,2018-04-25,1.1908,3.9790%,开放申购
360003,2018-04-24,1.2592,3.8240%,开放申购
360003,2018-04-23,1.2399,3.6470%,开放申购
360003,2018-04-22,1.8967 *,3.4950%,开放申购
360003,2018-04-20,0.9566,3.4930%,开放申购
360003,2018-04-19,0.9410,3.5620%,开放申购
360003,2018-04-18,0.9035,3.5660%,开放申购
360003,2018-04-17,0.9321,4.1270%,开放申购
360003,2018-04-16,0.9592,4.1370%,开放申购
360003,2018-04-15,1.8932 *,4.1130%,开放申购
360003,2018-04-13,1.0843,4.2020%,开放申购
360003,2018-04-12,0.9471,4.1720%,开放申购
360003,2018-04-11,1.9396,4.2160%,开放申购
360003,2018-04-10,0.9518,3.7250%,开放申购
360003,2018-04-09,0.9153,3.8190%,开放申购
360003,2018-04-08,4.1139 *,3.9420%,开放申购
360003,2018-05-11,0.8606,3.3750%,开放申购
360003,2018-05-10,0.8607,3.4260%,开放申购
360003,2018-05-09,0.8877,3.4760%,开放申购
360003,2018-05-08,0.9264,3.5460%,开放申购
360003,2018-05-07,0.9339,3.6940%,开放申购
360003,2018-05-06,1.8970 *,3.8390%,开放申购
360003,2018-05-04,0.9544,4.1130%,开放申购
360003,2018-05-03,0.9545,4.2480%,开放申购
360003,2018-05-02,1.0164,4.3680%,开放申购
360003,2018-05-01,4.8047 *,4.4620%,开放申购
360003,2018-04-27,1.2044,4.2400%,暂停申购
360003,2018-04-26,1.1735,4.1060%,暂停申购
