000198,2017-05-20,1.0809,4.0420%,开放申购
000198,2017-05-19,1.0998,4.0400%,开放申购
000198,2017-05-18,1.0875,4.0370%,开放申购
000198,2017-05-17,1.0828,4.0330%,开放申购
000198,2017-05-16,1.0945,4.0280%,开放申购
000198,2017-05-15,1.0792,4.0180%,开放申购
000198,2017-05-14,1.0754,4.0150%,开放申购
000198,2017-05-13,1.0773,4.0120%,开放申购
000198,2017-05-12,1.0942,4.0090%,开放申购
000198,2017-05-11,1.0805,4.0000%,开放申购
000198,2017-05-10,1.0730,3.9960%,开放申购
000198,2017-05-09,1.0755,3.9950%,开放申购
000198,2017-05-08,1.0736,3.9940%,开放申购
000198,2017-05-07,1.0706,3.9920%,开放申购
000198,2017-05-06,1.0708,3.9920%,开放申购
000198,2017-05-05,1.0789,3.9920%,开放申购
000198,2017-05-04,1.0717,3.9890%,开放申购
000198,2017-05-03,1.0715,3.9870%,开放申购
000198,2017-05-02,1.0736,3.9860%,开放申购
000198,2017-05-01,1.0701,3.9860%,开放申购
000198,2017-06-09,1.1393,4.1280%,开放申购
000198,2017-06-08,1.1035,4.1060%,开放申购
000198,2017-06-07,1.1050,4.0970%,开放申购
000198,2017-06-06,1.1135,4.0900%,开放申购
000198,2017-06-05,1.0993,4.0770%,开放申购
000198,2017-06-04,1.0985,4.0710%,开放申购
000198,2017-06-03,1.0989,4.0660%,开放申购
000198,2017-06-02,1.0996,4.0610%,开放申购
000198,2017-06-01,1.0871,4.0570%,开放申购
000198,2017-05-31,1.0919,4.0580%,开放申购
000198,2017-05-30,1.0884,4.0560%,开放申购
000198,2017-05-29,1.0889,4.0590%,开放申购
000198,2017-05-28,1.0894,4.0570%,开放申购
000198,2017-05-27,1.0900,4.0510%,开放申购
000198,2017-05-26,1.0916,4.0460%,开放申购
000198,2017-05-25,1.0882,4.0510%,开放申购
000198,2017-05-24,1.0888,4.0500%,开放申购
000198,2017-05-23,1.0932,4.0470%,开放申购
000198,2017-05-22,1.0854,4.0480%,开放申购
000198,2017-05-21,1.0793,4.0440%,开放申购
000198,2017-06-29,1.1200,4.1530%,开放申购
000198,2017-06-28,1.1238,4.1320%,开放申购
000198,2017-06-27,1.1116,4.1170%,开放申购
000198,2017-06-26,1.0850,4.1150%,开放申购
000198,2017-06-25,1.1229,4.1140%,开放申购
000198,2017-06-24,1.1233,4.1110%,开放申购
000198,2017-06-23,1.1174,4.1080%,开放申购
000198,2017-06-22,1.0823,4.1050%,开放申购
