000379,2017-05-20,0.9950,3.7700%,开放申购
000379,2017-05-19,0.9975,3.7620%,开放申购
000379,2017-05-18,1.0163,3.7630%,开放申购
000379,2017-05-17,1.0163,3.7460%,开放申购
000379,2017-05-16,1.0207,3.7300%,开放申购
000379,2017-05-15,1.0743,3.7100%,开放申购
000379,2017-05-14,0.9782,3.7090%,开放申购
000379,2017-05-13,0.9787,3.7100%,开放申购
000379,2017-05-12,0.9999,3.7120%,开放申购
000379,2017-05-11,0.9854,3.7320%,开放申购
000379,2017-05-10,0.9871,3.7320%,开放申购
000379,2017-05-09,0.9825,3.7340%,开放申购
000379,2017-05-08,1.0725,3.8180%,开放申购
000379,2017-05-07,0.9810,3.7780%,开放申购
000379,2017-05-06,0.9815,3.7880%,开放申购
000379,2017-05-05,1.0369,3.7970%,开放申购
000379,2017-05-04,0.9860,3.7820%,开放申购
000379,2017-05-03,0.9900,3.7890%,开放申购
000379,2017-05-02,1.1383,3.8080%,开放申购
000379,2017-05-01,0.9978,3.7200%,开放申购
000379,2017-06-09,1.0553,3.9180%,开放申购
000379,2017-06-08,1.0467,3.9070%,开放申购
000379,2017-06-07,1.0387,3.8990%,开放申购
000379,2017-06-06,1.0209,3.8950%,开放申购
000379,2017-06-05,1.1412,3.9010%,开放申购
000379,2017-06-04,1.0344,3.8420%,开放申购
000379,2017-06-03,1.0345,3.8400%,开放申购
000379,2017-06-02,1.0333,3.8390%,开放申购
000379,2017-06-01,1.0328,3.8730%,开放申购
000379,2017-05-31,1.0319,3.8710%,开放申购
000379,2017-05-30,1.0314,3.8860%,开放申购
000379,2017-05-29,1.0315,3.9890%,开放申购
000379,2017-05-28,1.0316,4.0310%,开放申购
000379,2017-05-27,1.0324,4.0080%,开放申购
000379,2017-05-26,1.0961,3.9870%,开放申购
000379,2017-05-25,1.0301,3.9340%,开放申购
000379,2017-05-24,1.0586,3.9260%,开放申购
000379,2017-05-23,1.2219,3.9030%,开放申购
000379,2017-05-22,1.1088,3.7940%,开放申购
000379,2017-05-21,0.9882,3.7760%,开放申购
000379,2017-06-29,1.1979,4.3120%,开放申购
000379,2017-06-28,1.1523,4.2640%,开放申购
000379,2017-06-27,1.1444,4.2390%,开放申购
000379,2017-06-26,1.1843,4.2100%,开放申购
000379,2017-06-25,1.1211,4.1600%,开放申购
000379,2017-06-24,1.1222,4.1410%,开放申购
000379,2017-06-23,1.1748,4.1220%,开放申购
000379,2017-06-22,1.1087,4.0760%,开放申购
000379,2017-06-21,1.1077,4.0890%,开放申购
000379,2017-06-20,1.0898,4.0710%,开放申购
000379,2017-06-19,1.0924,4.0580%,开放申购
000379,2017-06-18,1.0871,4.0660%,开放申购
000379,2017-06-17,1.0872,4.0480%,开放申购
000379,2017-06-16,1.0890,4.0290%,开放申购
000379,2017-06-15,1.1331,4.0110%,开放申购
000379,2017-06-14,1.0752,3.9640%,开放申购
000379,2017-06-13,1.0655,3.9440%,开放申购
000379,2017-06-12,1.1067,3.9200%,开放申购
000379,2017-06-11,1.0531,3.9390%,开放申购
000379,2017-06-10,1.0536,3.9290%,开放申购
000379,2017-07-19,1.0901,4.0730%,限制大额申购
000379,2017-07-18,1.0975,4.0690%,限制大额申购
000379,2017-07-17,1.0796,4.0610%,限制大额申购
000379,2017-07-16,1.0826,4.0630%,限制大额申购
000379,2017-07-15,1.0827,4.0620%,限制大额申购
000379,2017-07-14,1.1313,4.0610%,限制大额申购
000379,2017-07-13,1.0921,4.0380%,限制大额申购
000379,2017-07-12,1.0834,4.0420%,限制大额申购
000379,2017-07-11,1.0822,4.0470%,限制大额申购
000379,2017-07-10,1.0833,4.0680%,限制大额申购
000379,2017-07-09,1.0809,4.0960%,限制大额申购
000379,2017-07-08,1.0822,4.1280%,限制大额申购
000379,2017-07-07,1.0875,4.1600%,限制大额申购
000379,2017-07-06,1.0993,4.1910%,限制大额申购
000379,2017-07-05,1.0939,4.2450%,限制大额申购
000379,2017-07-04,1.1207,4.2760%,限制大额申购
000379,2017-07-03,1.1350,4.2890%,限制大额申购
000379,2017-07-02,1.1403,4.3160%,开放申购
000379,2017-07-01,1.1404,4.3060%,开放申购
000379,2017-06-30,1.1448,4.2960%,开放申购
000379,2017-08-08,1.1072,4.0030%,限制大额申购
000379,2017-08-07,1.0662,3.9900%,限制大额申购
000379,2017-08-06,1.0660,4.0590%,限制大额申购
000379,2017-08-05,1.0661,4.0690%,限制大额申购
000379,2017-08-04,1.0680,4.0800%,限制大额申购
000379,2017-08-03,1.0771,4.1390%,限制大额申购
000379,2017-08-02,1.0772,4.2040%,限制大额申购
000379,2017-08-01,1.0836,4.2140%,限制大额申购
000379,2017-07-31,1.1922,4.2170%,限制大额申购
000379,2017-07-30,1.0848,4.2220%,限制大额申购
000379,2017-07-29,1.0862,4.2220%,限制大额申购
000379,2017-07-28,1.1779,4.2220%,限制大额申购
000379,2017-07-27,1.1968,4.1720%,限制大额申购
000379,2017-07-26,1.0944,4.1160%,限制大额申购
000379,2017-07-25,1.0888,4.1140%,限制大额申购
000379,2017-07-24,1.2014,4.1190%,限制大额申购
000379,2017-07-23,1.0852,4.0530%,限制大额申购
000379,2017-07-22,1.0862,4.0510%,限制大额申购
000379,2017-07-21,1.0866,4.0490%,限制大额申购
000379,2017-07-20,1.0943,4.0740%,限制大额申购
000379,2017-08-28,1.2400,4.1150%,限制大额申购
000379,2017-08-27,1.0538,4.0960%,限制大额申购
000379,2017-08-26,1.0548,4.1000%,限制大额申购
000379,2017-08-25,1.1539,4.1040%,限制大额申购
000379,2017-08-24,1.0683,4.1300%,限制大额申购
000379,2017-08-23,1.0696,4.1300%,限制大额申购
000379,2017-08-22,1.0942,4.1260%,限制大额申购
000379,2017-08-21,1.2051,4.1780%,限制大额申购
000379,2017-08-20,1.0611,4.1770%,限制大额申购
000379,2017-08-19,1.0618,4.1740%,限制大额申购
000379,2017-08-18,1.2011,4.1700%,限制大额申购
000379,2017-08-17,1.0690,4.0920%,限制大额申购
000379,2017-08-16,1.0616,4.0850%,限制大额申购
000379,2017-08-15,1.1903,4.0850%,限制大额申购
000379,2017-08-14,1.2031,4.0400%,限制大额申购
000379,2017-08-13,1.0553,3.9660%,限制大额申购
000379,2017-08-12,1.0555,3.9720%,限制大额申购
000379,2017-08-11,1.0571,3.9780%,限制大额申购
000379,2017-08-10,1.0567,3.9830%,限制大额申购
000379,2017-08-09,1.0614,3.9940%,限制大额申购
000379,2017-09-17,1.0593,3.9860%,限制大额申购
000379,2017-09-16,1.0595,3.9870%,限制大额申购
000379,2017-09-15,1.0617,3.9870%,限制大额申购
000379,2017-09-14,1.1243,3.9870%,限制大额申购
000379,2017-09-13,1.0708,3.9510%,限制大额申购
000379,2017-09-12,1.0602,3.9450%,限制大额申购
000379,2017-09-11,1.0599,3.9430%,限制大额申购
000379,2017-09-10,1.0609,3.9420%,限制大额申购
000379,2017-09-09,1.0610,3.9400%,限制大额申购
000379,2017-09-08,1.0607,3.9380%,限制大额申购
000379,2017-09-07,1.0584,3.9790%,限制大额申购
000379,2017-09-06,1.0588,3.9940%,限制大额申购
000379,2017-09-05,1.0581,4.0290%,限制大额申购
000379,2017-09-04,1.0579,4.0730%,限制大额申购
000379,2017-09-03,1.0569,4.1720%,限制大额申购
000379,2017-09-02,1.0570,4.1700%,限制大额申购
000379,2017-09-01,1.1363,4.1690%,限制大额申购
000379,2017-08-31,1.0857,4.1790%,限制大额申购
000379,2017-08-30,1.1229,4.1690%,限制大额申购
000379,2017-08-29,1.1404,4.1400%,限制大额申购
000379,2017-10-07,1.0674,3.9740%,限制大额申购
000379,2017-10-06,1.0675,3.9750%,限制大额申购
000379,2017-10-05,1.0676,3.9760%,限制大额申购
000379,2017-10-04,1.0677,3.9790%,限制大额申购
000379,2017-10-03,1.0678,3.9820%,限制大额申购
000379,2017-10-02,1.0679,3.9800%,限制大额申购
000379,2017-10-01,1.0680,3.9770%,限制大额申购
000379,2017-09-30,1.0687,3.9620%,限制大额申购
000379,2017-09-29,1.0698,3.9470%,暂停申购
000379,2017-09-28,1.0740,3.9300%,暂停申购
000379,2017-09-27,1.0733,3.9140%,限制大额申购
000379,2017-09-26,1.0642,3.9010%,限制大额申购
000379,2017-09-25,1.0616,3.8940%,限制大额申购
000379,2017-09-24,1.0411,3.8910%,限制大额申购
000379,2017-09-23,1.0412,3.9010%,限制大额申购
000379,2017-09-22,1.0377,3.9110%,限制大额申购
000379,2017-09-21,1.0445,3.9240%,限制大额申购
000379,2017-09-20,1.0500,3.9670%,限制大额申购
000379,2017-09-19,1.0500,3.9790%,限制大额申购
000379,2017-09-18,1.0571,3.9840%,限制大额申购
000379,2017-10-27,1.0438,3.9740%,限制大额申购
000379,2017-10-26,1.1724,3.9720%,限制大额申购
000379,2017-10-25,1.0394,3.8990%,限制大额申购
000379,2017-10-24,1.1055,3.8990%,限制大额申购
000379,2017-10-23,1.0375,3.8840%,限制大额申购
000379,2017-10-22,1.0375,3.9070%,限制大额申购
000379,2017-10-21,1.0376,3.9170%,限制大额申购
000379,2017-10-20,1.0398,3.9280%,限制大额申购
